"benchmark";"range";"op";1;0.001794728;0.00805272549681497;7816716;1749465;1001;0.019771489
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.002226608;0.0149630756258429;11001787;2470184;1091;0.024547319
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.002956047;0.00787741186923848;17779440;3988131;1151;0.0329258
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.004570596;0.00823491655829928;33488151;7510712;1165;0.050701373
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.007641558;0.00357817232731422;64352710;14440689;1078;0.084163929
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.014039843;0.00536055074324111;121454257;27317401;1133;0.154395466
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.0266905;0.00426237238224103;253026539;57025336;1085;0.294508113
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.05272028;0.00836352000391721;422218111;94751272;1635;0.580918525
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.10684136;0.00596480512655123;445327350;100093895;3181;1.178766812
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.213755716;0.00253624334252244;612501599;137637566;7005;2.408080659
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.429068382;0.00436230131560376;1068636942;237753180;14250;4.745054256
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;0.844045416;0.0015241398899994;1420041000;311228823;29921;9.297857889
"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"benchmark";"range";"op";1;1.67901389;0.00759210287961005;2321378432;508968116;59201;18.60441045
